Employee ID ,Region,Birth Country,Birth Date,Start Date,First Name,MI,Last Name,First,Citizenship,Gender,Marital Status
363209,US,US,11-May-69,28-Apr-85,Evelina,J,Givant,Evelina,US,F,S
530074,US,US,4-Nov-79,9-Jan-83,Elma,V,Tinsman,Elma,US,F,M
540506,US,US,9-Feb-59,26-Jul-92,Rashad,I,Lawe,Rashad,US,M,S
424715,US,US,16-Jun-66,11-Feb-08,Scotty,Q,Madaras,Scotty,US,M,S
976598,US,US,29-Apr-77,16-Jan-96,Dawne,E,Dockett,Dawne,US,F,M
455540,US,US,26-Oct-63,22-May-96,Russell,C,Rauhecker,Russell,US,F,D
198529,US,US,30-May-78,12-Nov-05,Stella,Q,Nebgen,Stella,US,F,M
583462,US,US,16-Nov-61,26-Aug-84,Gabriella,O,Matheny,Gabriella,US,F,S
268450,US,US,2-Jul-58,5-Nov-05,Jasper,A,Marr,Jasper,US,M,M
309723,US,US,17-Jan-75,23-Mar-95,Rudolf,L,Sthole,Rudolf,US,M,S
305953,US,US,4-Jul-66,12-Mar-08,Nichelle,I,Porch,Nichelle,US,F,S
661188,US,US,19-Dec-61,25-May-00,Bette,M,Caire,Bette,US,F,M
213999,US,US,22-Jun-78,18-Aug-94,Celia,I,Putz,Celia,US,F,S
151534,US,US,21-Nov-52,13-Dec-93,Lakiesha,P,Waterfield,Lakiesha,US,F,S
291576,US,US,13-Jan-71,14-Feb-97,Aurora,L,Zappala,Aurora,US,F,S
599110,US,US,12-Dec-58,13-Jun-85,Lizeth,Z,Montuori,Lizeth,US,F,D
970473,US,US,6-Nov-76,12-Apr-99,Alena,O,Bomaster,Alena,US,F,S
517791,US,US,23-Jan-50,25-Jun-93,Jeannette,P,Michaels,Jeannette,US,F,S
151605,US,US,12-Feb-52,26-Sep-01,Lucienne,F,Shilt,Lucienne,US,F,S
494416,US,US,4-Sep-58,12-May-87,Katelynn,T,Wynes,Katelynn,US,F,S
173928,US,US,3-May-76,26-Dec-03,Emilia,Q,Mcinnish,Emilia,US,F,S
439302,US,US,3-Sep-72,20-Dec-89,Branda,S,Lombel,Branda,US,F,M
378439,US,US,10-May-73,7-Jan-90,Janita,E,Bowels,Janita,US,F,M
211793,US,US,26-Oct-53,24-Mar-08,Cameron,G,Bagnaschi,Cameron,US,M,M
621999,US,US,21-Jan-77,31-Aug-94,Eric,F,Eure,Eric,US,F,D
315306,US,NP,12-Oct-56,12-Mar-83,Lorrie,A,Naumann,Lorrie,NP,F,S
571762,US,US,24-Apr-66,28-Jun-06,Phebe,N,Kassabian,Phebe,US,F,S
982911,US,US,30-Mar-50,8-Jan-06,Karena,S,Dewald,Karena,US,F,M
881658,US,US,15-Aug-77,23-Sep-99,Viola,W,Lewison,Viola,US,F,D
232863,US,US,30-Mar-77,30-Jan-06,Alayna,I,Mackie,Alayna,US,F,M
728488,US,US,11-May-55,5-Mar-93,Nikita,U,Pascorell,Nikita,US,F,S
806904,US,US,6-Oct-74,5-Dec-88,Glenna,V,Willougby,Glenna,US,F,D
682283,US,US,15-Nov-57,22-Oct-87,Quincy,M,Wapp,Quincy,US,M,S
250116,US,US,17-Dec-75,25-May-00,Makeda,G,Kores,Makeda,US,F,S
332723,US,US,11-May-74,1-Feb-88,Catherin,A,Dombek,Catherin,US,F,D
145877,US,US,5-Jun-63,14-Apr-98,Shaniqua,V,Frohlich,Shaniqua,US,F,S
892171,US,US,23-Dec-53,28-Mar-94,Cynthia,E,Kaak,Cynthia,US,F,S
539097,US,US,22-Dec-58,4-Mar-83,Breanna,Q,Lovfald,Breanna,US,F,D
165720,US,US,16-Jan-73,31-Dec-90,Genie,K,Moevao,Genie,US,F,S
409833,US,US,15-Oct-52,29-Jan-81,Londa,T,Gaudette,Londa,US,F,D
280814,US,US,19-Jul-53,26-Jun-00,Elmer,U,Hussong,Elmer,US,M,M
795904,US,US,12-Jun-70,12-Jan-96,Carolyne,M,Rembert,Carolyne,US,F,S
403522,US,US,8-Dec-58,8-Aug-08,Dodie,Y,Puzon,Dodie,US,F,M
201329,US,US,30-Aug-68,8-Nov-93,Gabriel,H,Milkowski,Gabriel,US,M,S
771696,US,US,9-Apr-58,27-Oct-81,Edelmira,H,Buttolph,Edelmira,US,F,S
560308,US,US,19-Feb-68,26-Sep-01,Denna,U,Fusik,Denna,US,F,D
704757,US,US,13-Feb-74,31-Mar-95,Ellyn,P,Skyes,Ellyn,US,F,D
150677,US,US,17-May-63,10-Mar-94,Estella,Q,Antoniotti,Estella,US,F,M
224660,US,US,20-Apr-53,8-Jan-97,Leola,W,Okoro,Leola,US,F,S
723580,US,US,10-Apr-76,31-Jul-93,Allison,D,Leza,Allison,US,F,M
605984,US,US,7-Jan-61,14-Sep-84,Somer,Y,Besso,Somer,US,F,S
728876,US,US,15-Feb-54,5-Dec-82,Evangelina,D,Berenger,Evangelina,US,F,D
448045,US,US,14-Sep-61,7-Apr-87,Keeley,Z,Vandevelde,Keeley,US,F,S
103460,US,US,22-Jan-59,24-Feb-09,Drusilla,D,Kuwahara,Drusilla,US,F,S
935470,US,US,12-Apr-75,15-Feb-01,Nakita,Z,Loschiavo,Nakita,US,F,S
668706,US,US,7-May-62,21-Apr-84,Linn,W,Yanity,Linn,US,F,M
375097,US,US,15-Jun-74,30-May-93,Nolan,F,Davalos,Nolan,US,M,M
106562,US,US,19-Jul-70,24-Feb-00,Eleonor,V,Witschi,Eleonor,US,F,S
922131,US,US,12-Jan-78,17-Mar-95,Troy,S,Spaman,Troy,US,F,D
455801,US,US,16-Mar-61,11-May-92,Lydia,W,Shape,Lydia,US,F,D
854684,US,US,1-Mar-65,26-Jul-09,Clementina,V,Manto,Clementina,US,F,D
385709,US,US,24-Oct-77,29-Oct-07,Ian,T,Bodin,Ian,US,M,S
915050,US,US,18-Oct-50,18-Apr-82,Wilson,C,Mullings,Wilson,US,M,S
374560,US,US,6-Mar-74,12-Feb-09,Keila,J,Pocock,Keila,US,F,S
156433,US,US,1-Jan-74,28-Jan-87,Rufus,S,Vangalder,Rufus,US,M,S
920801,US,US,6-Jul-62,27-May-84,Philomena,T,Lofstrom,Philomena,US,F,S
681833,US,US,19-Apr-52,27-May-04,Debera,Z,Cavendish,Debera,US,F,D
943702,US,US,3-Nov-52,22-Aug-87,Shondra,G,Bonfield,Shondra,US,F,S
328495,US,US,5-Dec-53,17-Sep-08,Genoveva,W,Gutowski,Genoveva,US,F,S
665307,US,US,16-Jul-53,23-May-83,Markus,L,Winborn,Markus,US,M,S
232573,US,US,3-Dec-64,1-May-85,Isa,Q,Treasure,Isa,US,F,S
658390,US,US,28-Jul-59,3-Aug-82,Leana,J,Glory,Leana,US,F,S
563100,US,US,13-Feb-52,1-Feb-83,Jospeh,F,Faus,Jospeh,US,M,M
500727,US,SE,28-Mar-68,10-Aug-09,Lamar,P,Marte,Lamar,SE,M,D
559836,US,US,6-Apr-51,13-Oct-91,Thuy,F,Debord,Thuy,US,F,M
798422,US,US,27-Nov-57,2-Oct-82,Yu,F,Smeal,Yu,US,F,D
852832,US,US,23-Jun-57,10-Nov-86,Laquita,U,Wienandt,Laquita,US,F,S
950365,US,US,15-Feb-76,15-May-98,Eulah,M,Offley,Eulah,US,F,D
923777,US,SE,3-Aug-61,8-Jun-89,Elin,H,Wember,Elin,US,F,S
935628,US,US,10-Dec-76,7-Jun-03,Lacey,N,Carethers,Lacey,US,F,S
547502,US,US,10-Jul-55,23-Apr-90,Thi,E,Balasco,Thi,US,F,M
125246,US,US,13-Dec-67,26-Jan-95,Dario,P,Lockamy,Dario,US,M,M
957730,US,US,10-Aug-70,17-Apr-87,Kristopher,Q,Bradrick,Kristopher,US,M,S
170692,US,US,8-Oct-69,10-Sep-04,Lisbeth,V,Hovden,Lisbeth,US,F,S
958569,US,SE,17-Jan-75,12-Aug-81,Staci,G,Daughdrill,Staci,SE,F,S
602304,US,US,21-Jun-66,2-Nov-96,Hui,V,Lappinga,Hui,US,F,D
577642,US,CR,16-May-78,26-Jun-04,Willena,U,Verdugo,Willena,US,F,S
541149,US,US,18-May-66,20-Nov-87,Jeanett,Y,Simpon,Jeanett,US,F,D
678536,US,US,8-Oct-68,20-Jan-89,Edwina,Y,Metzler,Edwina,US,F,S
981434,US,US,4-Apr-70,3-Mar-99,Cinderella,M,Phung,Cinderella,US,F,D
987871,US,US,5-Aug-75,10-Oct-86,Antonetta,K,Argenbright,Antonetta,US,F,M
335004,US,US,1-Jun-75,22-Feb-92,Jenny,I,Morck,Jenny,US,F,M
908682,US,US,4-Nov-57,9-Sep-84,Randall,B,Alcorta,Randall,US,M,M
759771,US,US,20-Jan-72,24-Apr-04,Cecila,N,Kozan,Cecila,US,F,D
561603,US,US,16-Jan-61,3-Jul-05,Hiroko,S,Hayse,Hiroko,US,F,S
497744,US,US,21-Aug-54,10-Nov-07,Trisha,W,Fuents,Trisha,US,F,S
575114,US,US,28-Feb-55,15-Oct-80,Karie,D,Theuret,Karie,US,F,M
566976,US,US,27-Oct-64,18-Nov-86,Carlton,C,Delarme,Carlton,US,M,D
796964,US,US,14-Aug-64,26-Dec-04,Annmarie,S,Flinck,Annmarie,US,F,D
852706,US,US,29-Mar-76,13-Jan-09,Gidget,L,Firman,Gidget,US,F,S
478489,US,US,19-Oct-53,4-May-86,Eulalia,O,Sefcik,Eulalia,US,F,D
523644,US,US,20-May-63,6-Nov-93,Gwen,V,Yono,Gwen,US,F,S
160569,US,US,11-Apr-69,24-Mar-04,Kathryn,Z,Pechin,Kathryn,US,F,S
955913,US,CR,20-Aug-51,29-Jun-06,Alvina,W,Leners,Alvina,CR,F,S
783808,US,US,20-Nov-66,23-Mar-98,Verdell,Q,Lanum,Verdell,US,F,M
579459,US,CR,5-Feb-72,20-Nov-96,Sharie,S,Nez,Sharie,CR,F,M
875640,US,US,10-Sep-74,12-Oct-85,Gregory,C,Mayweather,Gregory,US,M,M
554609,US,US,6-Apr-77,14-Jun-97,Soon,L,Depinto,Soon,US,F,S
497577,US,US,24-Feb-75,5-Feb-87,Beau,E,Herscher,Beau,US,M,S
688589,US,US,28-Oct-53,12-Sep-95,Ehtel,M,Applin,Ehtel,US,F,S
325878,US,US,8-Jun-53,9-Oct-91,Shantay,Q,Bakker,Shantay,US,F,M
723805,US,US,9-Jan-61,21-Oct-81,Daine,W,Connington,Daine,US,F,D
999194,US,PE,3-Aug-67,22-Feb-97,Shawnda,I,Rohweder,Shawnda,US,F,M
975895,US,US,10-Jan-57,23-Oct-96,Flo,Q,Parkey,Flo,US,F,S
102476,US,US,3-Jun-59,26-Nov-85,Jeremiah,O,Griffo,Jeremiah,US,M,D
466640,US,US,5-May-58,30-Nov-04,Nilda,I,Pryer,Nilda,US,F,S
362679,US,US,22-Oct-64,25-Apr-81,Winona,G,Zacek,Winona,US,F,M
323933,US,US,4-Nov-65,10-Nov-08,Ivelisse,K,Schonberg,Ivelisse,US,F,M
699299,US,US,3-Oct-65,16-Jun-92,Thomas,F,Zubek,Thomas,US,F,D
662409,US,US,22-Apr-55,1-Feb-92,Refugio,R,Carew,Refugio,US,M,S
605268,US,US,5-May-62,29-Apr-09,Yi,B,Trowers,Yi,US,F,S
750258,US,US,31-Dec-68,8-Nov-06,Nancy,O,Molano,Nancy,US,F,D
917104,US,US,20-Feb-72,16-Jun-87,Tresa,C,Pentek,Tresa,US,F,D
542834,US,US,11-Feb-54,3-Jun-81,Lawerence,N,Martone,Lawerence,US,M,M
912488,US,US,13-Jan-66,4-Aug-86,Michael,Q,Moomey,Michael,US,M,D
190003,US,US,2-Mar-62,27-Mar-82,Margret,T,Essepian,Margret,US,F,S
888004,US,US,13-Jul-69,12-Aug-90,Vernon,R,Luevand,Vernon,US,F,M
688005,US,US,6-Sep-67,10-Jun-89,Reynaldo,P,Feast,Reynaldo,US,M,S
159158,US,US,3-Feb-58,22-Dec-90,Gilbert,K,Jankins,Gilbert,US,M,S
155998,US,US,31-May-73,4-Mar-06,Dante,N,Duffy,Dante,US,M,M
309360,US,US,7-Nov-68,19-Jan-94,Jaunita,G,Stanhope,Jaunita,US,F,S
433580,US,US,18-May-50,9-Sep-87,Saul,A,Campbell,Saul,US,M,M
553218,US,US,17-Nov-66,12-Jun-06,Tracy,I,Hardnette,Tracy,US,M,S
414772,US,US,20-Oct-56,12-Dec-02,Rebecca,K,Morrisroe,Rebecca,US,F,M
256252,US,US,1-Jun-74,31-Aug-86,Olga,P,Bieniek,Olga,US,F,M
570898,US,US,21-May-60,10-Apr-81,Brian,G,Marzili,Brian,US,F,S
107054,US,US,30-Nov-57,29-Mar-88,Erline,M,Foux,Erline,US,F,D
416025,US,US,26-Dec-73,2-Oct-06,Renae,H,Mangus,Renae,US,F,S
953004,US,US,30-Jul-56,7-Dec-96,Cheryll,J,Yokoyama,Cheryll,US,F,M
803136,US,US,11-Nov-68,3-Feb-02,Brigette,S,Rings,Brigette,US,F,D
208819,US,US,25-Dec-74,26-Aug-08,Kina,R,Sedlack,Kina,US,F,S
259072,US,US,3-Aug-74,10-Jul-99,Reyna,T,Precise,Reyna,US,F,D
890523,US,US,11-Oct-78,4-May-94,Lavonna,H,Low,Lavonna,US,F,M
571595,US,US,23-Jan-61,13-May-09,Britta,D,Lionello,Britta,US,F,D
731883,US,US,21-Aug-68,29-Mar-98,Chaya,R,Deslaurier,Chaya,US,F,S
310483,US,US,26-Aug-72,24-Aug-84,Debroah,T,Molett,Debroah,US,F,S
343364,US,US,3-Nov-55,25-Dec-01,Rose,I,Altstatt,Rose,US,F,M
478678,US,US,8-Mar-76,22-Jul-05,Anita,X,Linford,Anita,US,F,S
567923,US,US,22-Dec-75,7-Dec-89,Tuyet,D,Scarsella,Tuyet,US,F,M
865166,US,US,26-Aug-73,8-May-96,Maryjane,U,Vanlaere,Maryjane,US,F,M
508262,US,US,8-Nov-64,13-Mar-87,Shaun,P,Capasso,Shaun,US,M,D
819345,US,US,23-Aug-73,18-Nov-85,Luz,R,Costanza,Luz,US,F,S
863635,US,US,13-Apr-55,2-Nov-95,Stefanie,Y,Artus,Stefanie,US,F,M
338048,US,US,11-Jun-66,22-Sep-03,Willard,J,Heinandez,Willard,US,M,S
818381,US,US,14-Mar-78,11-Apr-03,Jon,U,Kluemper,Jon,US,M,S
329329,US,US,5-Feb-72,2-Dec-82,Zola,X,Asbury,Zola,US,F,S
690150,US,US,18-May-65,19-Apr-87,Earlie,I,Bramasco,Earlie,US,F,D
993705,US,US,18-Jan-63,16-Jun-97,Gale,S,Talley,Gale,US,M,M
776133,US,SE,6-Jul-59,19-Oct-02,Joycelyn,A,Nesbitt,Joycelyn,US,F,D
231746,US,US,15-Jul-50,30-Dec-06,Leopoldo,Q,Baier,Leopoldo,US,M,S
257379,US,US,2-Jul-62,15-Apr-01,Rick,T,Wendelberger,Rick,US,M,M
978698,US,US,16-Apr-57,1-Feb-80,Richie,V,Cechini,Richie,US,M,S
866141,US,SE,27-Sep-51,28-Dec-08,Tiara,F,Salone,Tiara,SE,F,M
225235,US,US,28-Mar-60,4-Feb-06,Mary,V,Tipold,Mary,US,M,S
629386,US,US,5-Mar-59,25-Jun-05,Pennie,N,Berube,Pennie,US,F,M
726757,US,US,12-Dec-58,26-Jan-82,Migdalia,W,Brightbill,Migdalia,US,F,D
994565,US,US,28-Feb-76,21-Nov-83,Hertha,J,Warwick,Hertha,US,F,M
214772,US,US,15-Dec-53,17-Mar-85,Tiny,U,Borge,Tiny,US,F,D
884786,US,US,24-Jan-51,17-Sep-86,Jaime,R,Mendel,Jaime,US,F,S
913851,US,US,16-Jun-75,26-Sep-93,Bula,O,Sha,Bula,US,F,M
460867,US,US,18-Jul-77,9-Apr-97,Tegan,S,Vantassel,Tegan,US,F,S
891252,US,US,19-Jul-61,6-Jun-96,Aisha,G,Raddatz,Aisha,US,F,D
477109,US,US,3-Sep-74,4-Sep-93,Myrna,E,Ferber,Myrna,US,F,M
791178,US,SE,15-May-77,30-May-96,Billie,O,Goswick,Billie,US,M,S
503554,US,US,13-Jun-53,30-Sep-87,Garfield,J,Weter,Garfield,US,M,D
544366,US,US,23-Mar-64,28-Apr-85,Marcella,U,Rickmon,Marcella,US,F,M
475345,US,US,12-May-69,4-Jan-95,Thu,M,Levingston,Thu,US,F,M
228438,US,US,9-Nov-65,2-May-88,Logan,D,Andronis,Logan,US,M,S
329158,US,US,10-Jul-70,29-Oct-05,Daniel,C,Kapral,Daniel,US,M,M
792229,US,US,29-Apr-54,15-Apr-88,Nickolas,I,Asman,Nickolas,US,M,M
110209,US,US,12-Sep-70,1-Apr-91,Shanna,H,Bartholomeu,Shanna,US,F,M
629718,US,US,26-Aug-75,4-Feb-84,Arnita,K,Selvey,Arnita,US,F,M
558194,US,US,6-May-56,19-Jan-87,Maryjane,B,Gentleman,Maryjane,US,F,M
825440,US,US,24-Oct-57,14-Aug-85,Estrella,Z,Winkowski,Estrella,US,F,D
697214,US,US,26-Apr-62,18-Jun-05,Danette,K,Bohl,Danette,US,F,S
968291,US,US,23-May-78,7-May-81,Clementina,S,Labella,Clementina,US,F,S
251700,US,CR,26-Sep-57,26-Jul-81,Gilma,S,Aplington,Gilma,CR,F,M
890985,US,US,21-Feb-53,24-Sep-06,Despina,Y,Pettengill,Despina,US,F,S
737952,US,US,25-Jan-55,26-Jan-03,Thresa,Y,Ivery,Thresa,US,F,S
555969,US,US,29-Jan-69,16-Oct-83,Candie,H,Lanfor,Candie,US,F,M
416708,US,US,27-Nov-73,19-Apr-05,Boyce,M,Haywood,Boyce,US,M,S
213513,US,US,4-Sep-54,11-Mar-00,Jannet,G,Celmer,Jannet,US,F,S
790202,US,US,7-Sep-54,24-Dec-86,Pamula,C,Maricich,Pamula,US,F,D
374221,US,US,11-May-73,3-Jan-05,Cassandra,D,Pafford,Cassandra,US,F,D
814781,US,US,27-Nov-61,17-Jun-08,Stan,Z,Molaison,Stan,US,M,M
464375,US,US,15-Jan-62,25-Mar-81,Josiah,F,Mendivel,Josiah,US,M,M
684842,US,US,12-Aug-78,28-Jan-06,Tommie,T,Gabard,Tommie,US,F,D
842526,US,US,11-Jan-64,10-Aug-87,Lezlie,L,Reitzel,Lezlie,US,F,M
314973,US,US,27-Mar-55,9-May-84,Santos,N,Grinie,Santos,US,F,M
120767,US,US,12-May-63,17-May-94,Marge,P,Guillot,Marge,US,F,S
610374,US,US,21-Apr-75,28-Nov-98,Callie,S,Boecker,Callie,US,F,S
724331,US,US,16-Feb-68,18-Jun-82,Jeremy,D,Verling,Jeremy,US,M,S
486724,US,US,14-Apr-50,10-Jan-92,Shenita,E,Keywan,Shenita,US,F,S
807775,US,US,13-Dec-59,8-Apr-02,Rod,X,Lautenschlage,Rod,US,M,S
627490,US,US,15-Feb-52,21-Jan-00,Jamal,O,Molt,Jamal,US,M,S
560029,US,US,16-Feb-69,12-Sep-93,Lavern,C,Flaten,Lavern,US,M,D
956291,US,US,25-Dec-78,26-Dec-04,Vannessa,M,Egger,Vannessa,US,F,S
265923,US,US,10-Aug-66,25-Oct-04,Starr,V,Rosca,Starr,US,F,S
709420,US,US,21-May-69,8-Jan-07,Adaline,Y,Cavalaris,Adaline,US,F,M
755216,US,US,15-Mar-64,18-Oct-95,Mui,O,Cables,Mui,US,F,M
663414,US,US,19-Sep-63,28-Oct-06,Obdulia,I,Contrenas,Obdulia,US,F,S
381126,US,US,4-Jun-76,11-Apr-96,Joe,N,Lindline,Joe,US,M,D
811105,US,US,22-Oct-54,13-Mar-91,Rubie,A,Hessian,Rubie,US,F,S
191124,US,US,31-Dec-51,19-Oct-90,Devona,S,Keedy,Devona,US,F,S
106013,US,US,23-Feb-61,20-Oct-83,Carman,A,Nieratko,Carman,US,F,S
864182,US,US,9-Nov-65,29-Oct-92,Rafael,D,Cardine,Rafael,US,M,S
435371,US,US,20-Dec-78,18-Nov-82,Murray,V,Bachtell,Murray,US,M,S
578721,US,US,11-Oct-64,21-Feb-85,Alma,G,Giddens,Alma,US,F,S
660389,US,US,20-Jul-68,2-Sep-08,Zita,C,Krauser,Zita,US,F,M
222656,US,US,30-Jul-61,19-Sep-88,Lesli,J,Alummoottil,Lesli,US,F,M
317308,US,SE,6-Jan-50,4-Dec-00,Debroah,Z,Walat,Debroah,US,F,M
112281,US,US,25-Sep-68,22-May-90,Tennie,D,Lines,Tennie,US,F,D
773119,US,US,11-Mar-75,2-Jul-99,Jacquetta,X,Nairn,Jacquetta,US,F,M
238886,US,US,17-Apr-52,1-Jun-83,Silvia,T,Anliker,Silvia,US,F,S
963845,US,US,6-Aug-76,16-Dec-96,Debora,I,Creath,Debora,US,F,S
279396,US,US,21-Nov-71,4-Jul-98,Colton,E,Crogan,Colton,US,M,M
285360,US,US,7-Jun-68,29-Mar-00,Serita,D,Heally,Serita,US,F,S
294240,US,US,24-Sep-79,23-Sep-81,Belen,H,Kaelker,Belen,US,F,S
562431,US,US,16-Dec-75,30-Mar-03,Dalene,C,Wair,Dalene,US,F,M
342742,US,SE,27-Jun-67,28-Aug-80,Monte,U,Rosenwald,Monte,SE,M,D
581477,US,US,20-Mar-73,25-Apr-80,Viola,Q,Saalfrank,Viola,US,F,S
430867,US,US,24-Dec-76,13-May-92,Trish,R,Spikes,Trish,US,F,S
746922,US,US,13-Dec-63,14-Feb-97,Lydia,W,Coraham,Lydia,US,F,M
873641,US,US,10-Dec-70,14-Aug-80,Sarah,B,Mirto,Sarah,US,F,S
746993,US,US,6-Feb-76,26-Jan-01,Stewart,S,Larger,Stewart,US,M,D
695051,US,US,18-Feb-54,10-Jan-85,Lahoma,G,Gramley,Lahoma,US,F,D
461264,US,US,27-Feb-68,3-May-94,Harriet,M,Carder,Harriet,US,F,M
757758,US,US,12-Aug-55,27-Sep-81,Logan,M,Spake,Logan,US,F,M
522619,US,US,23-Mar-74,30-Dec-92,Georgina,J,Tabeling,Georgina,US,F,M
598804,US,US,8-Jan-51,18-Apr-86,Kimberlee,Q,Mcelvany,Kimberlee,US,F,S
698681,US,US,21-Aug-67,17-Mar-96,Carletta,T,Weinstein,Carletta,US,F,S
993552,US,US,24-Nov-76,12-Jun-97,Mikaela,W,Malo,Mikaela,US,F,M
862363,US,US,29-Jun-55,21-Sep-92,Marvin,K,Mizrahi,Marvin,US,M,S
861713,US,US,30-Dec-69,26-Aug-03,Kristofer,L,Sturchio,Kristofer,US,M,M
459095,US,US,31-May-65,19-Jun-97,Lucila,K,Kolarik,Lucila,US,F,D
622730,US,US,29-Jul-51,8-Jul-97,Lavern,Q,Howley,Lavern,US,F,M
765977,US,US,30-Jul-51,13-Feb-98,Belia,L,Serge,Belia,US,F,S
968677,US,US,27-Jul-50,8-Nov-09,Georgie,U,Ridgnal,Georgie,US,F,S
548850,US,US,28-Dec-74,3-Aug-09,Gianna,J,Ramiro,Gianna,US,F,S
271256,US,US,26-Jun-71,17-May-83,Katharyn,G,Russak,Katharyn,US,F,S
554033,US,US,16-May-77,5-May-82,America,D,Klingen,America,US,F,S
388177,US,US,22-Jun-63,6-Mar-95,Cara,J,Cables,Cara,US,F,M
435404,US,US,29-May-57,29-Jun-81,Adina,Y,Dicker,Adina,US,F,S
746510,US,US,14-Jun-62,3-Mar-07,Albert,V,Paaske,Albert,US,M,M
432523,US,US,30-Jun-65,31-Aug-03,Adriane,W,Holmes,Adriane,US,F,S
853104,US,US,30-Aug-50,15-May-04,Lory,X,Leasure,Lory,US,F,D
679611,US,US,26-Mar-75,24-Jul-91,Mai,D,Crosslin,Mai,US,F,S
169144,US,US,1-May-50,18-Nov-89,Darcel,U,Grim,Darcel,US,F,D
770783,US,US,4-Jan-51,3-Oct-07,Nakita,F,Mickelson,Nakita,US,F,M
397602,US,US,12-Dec-60,5-Feb-07,Sibyl,G,Paravati,Sibyl,US,F,D
111250,US,US,18-Aug-77,28-Apr-95,Abby,E,Horsfall,Abby,US,F,S
650073,US,US,27-Sep-52,21-Nov-98,Hyon,N,Witherspoon,Hyon,US,F,D
564561,US,US,13-Apr-53,10-May-97,Aubrey,T,Pranger,Aubrey,US,F,S
494040,US,US,22-Feb-78,16-Oct-86,Loriann,C,Sperandio,Loriann,US,F,D
211207,US,US,18-Sep-71,6-Dec-01,Georgetta,F,Binnicker,Georgetta,US,F,S
225509,US,US,30-May-64,23-Nov-04,Josphine,W,Ellett,Josphine,US,F,S
597700,US,US,31-Jul-54,6-Aug-92,Bethany,W,Hearon,Bethany,US,F,M
482170,US,US,8-Dec-76,12-Sep-03,Pete,D,Lobosco,Pete,US,M,D
524176,US,US,10-Jan-65,4-Nov-96,Marilou,Z,Hagans,Marilou,US,F,M
527088,US,US,14-Mar-73,3-Feb-83,Francie,U,Tattrie,Francie,US,F,S
759864,US,US,25-Dec-78,10-Jul-98,Dennis,S,Schlueter,Dennis,US,F,S
724981,US,US,28-Apr-58,2-Jul-05,Rachelle,E,Torivio,Rachelle,US,F,D
746472,US,US,11-Nov-64,1-Mar-08,Buster,Q,Gordils,Buster,US,M,M
453658,US,US,12-Dec-53,9-May-85,Taneka,W,Vollstedt,Taneka,US,F,D
715977,US,US,2-Jan-51,4-Jan-85,Ophelia,X,Boerner,Ophelia,US,F,M
274398,US,US,12-Apr-59,13-Aug-97,Jayme,Y,Berlin,Jayme,US,F,D
286172,US,US,26-Dec-79,5-Sep-07,Kimbra,B,Oppegard,Kimbra,US,F,D
611111,US,US,19-Nov-50,14-Nov-05,Clarence,Z,Mizzi,Clarence,US,M,M
520702,US,US,11-May-78,5-Oct-06,Yuki,M,Ochs,Yuki,US,F,M
849715,US,US,30-Oct-60,17-Oct-88,Lanell,I,Halvorson,Lanell,US,F,S
882346,US,US,20-Nov-53,10-May-04,Coreen,T,Zukerman,Coreen,US,F,D
281702,US,US,26-Jul-60,17-Jan-94,Donald,F,Hutsell,Donald,US,M,M
846329,US,US,10-Jun-79,6-Sep-90,Matha,S,Gonzalaz,Matha,US,F,S
575328,US,US,22-Jul-79,28-Apr-97,Sharilyn,O,Caldarella,Sharilyn,US,F,S
903587,US,US,5-Feb-52,25-Mar-89,Juliane,G,Talat,Juliane,US,F,S
213638,US,US,18-May-68,21-Oct-90,Chu,R,Dampeer,Chu,US,F,S
405276,US,US,10-Oct-55,31-Dec-99,Dinorah,Y,Thielen,Dinorah,US,F,S
962146,US,US,23-Sep-52,1-May-80,Lynnette,F,Hartpence,Lynnette,US,F,S
882409,US,US,18-Dec-65,20-Nov-06,Trisha,R,Burdette,Trisha,US,F,S
993545,US,US,28-Nov-65,5-Sep-87,Marshall,B,Canerday,Marshall,US,F,S
917900,US,US,19-Aug-53,28-Feb-02,Aldo,I,Lipari,Aldo,US,M,S
873421,US,US,5-Feb-60,29-Nov-97,Ruthe,Z,Weddel,Ruthe,US,F,D
214337,US,US,7-Apr-52,1-Oct-82,Kesha,R,Marasigan,Kesha,US,F,S
820648,US,US,11-Oct-66,14-Jan-03,Olive,Z,Arter,Olive,US,F,S
397206,US,US,26-Dec-66,9-Sep-84,Mignon,T,Klegin,Mignon,US,F,S
536234,US,US,1-Nov-62,22-Dec-89,Percy,G,Haynie,Percy,US,M,S
455309,US,US,22-Jun-74,2-Oct-93,Rogelio,D,Snay,Rogelio,US,M,D
994726,US,US,2-May-60,24-Sep-08,Zana,A,Thorpe,Zana,US,F,M
121662,US,US,25-May-79,1-Jun-80,Kendall,V,Beaupre,Kendall,US,F,S
480099,US,US,10-Mar-77,12-Jun-91,Argentina,N,Sohrabi,Argentina,US,F,S
550361,US,US,28-Aug-64,19-Oct-82,Doris,P,Matsushita,Doris,US,F,S
289155,US,US,14-Sep-55,22-Feb-97,Terry,N,Nickolls,Terry,US,F,M
442330,US,US,17-Aug-59,20-Oct-95,Norah,D,Leiberton,Norah,US,F,S
800717,US,US,25-Aug-60,3-Mar-05,Scott,J,Stark,Scott,US,F,M
